id,name,address,city,county,state,zip,plan,specialty,type
5641,Altamed Health Services Corporation,1034 Huntington Dr,Duarte,Los Angeles,CA,91010,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5642,Altamed Health Services Corporation,1034 Huntington Dr,Duarte,Los Angeles,CA,91010,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5643,Altamed Health Services Corporation,1038 E Chapman Ave,Orange,Orange,CA,92866,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5644,Altamed Health Services Corporation,1038 E Chapman Ave,Orange,Orange,CA,92866,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5645,Altamed Health Services Corporation,10418 Valley Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5646,Altamed Health Services Corporation,10418 Valley Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5647,Altamed Health Services Corporation,1045 W Redondo Beach Blvd,Gardena,Los Angeles,CA,90247,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5648,Altamed Health Services Corporation,1045 W Redondo Beach Blvd,Gardena,Los Angeles,CA,90247,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5649,Altamed Health Services Corporation,10720 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5650,Altamed Health Services Corporation,10720 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5651,Altamed Health Services Corporation,10727 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5652,Altamed Health Services Corporation,10727 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5653,Altamed Health Services Corporation,10800 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5654,Altamed Health Services Corporation,10800 Paramount Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5655,Altamed Health Services Corporation,10816 Valley Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5656,Altamed Health Services Corporation,10816 Valley Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5657,Altamed Health Services Corporation,10900 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5658,Altamed Health Services Corporation,10900 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5659,Altamed Health Services Corporation,10916 Downey Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5660,Altamed Health Services Corporation,10916 Downey Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5661,Altamed Health Services Corporation,10942 Ramona Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5662,Altamed Health Services Corporation,10942 Ramona Blvd,El Monte,Los Angeles,CA,91731,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5663,Altamed Health Services Corporation,110 N 4th Ave,Covina,Los Angeles,CA,91723,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5664,Altamed Health Services Corporation,110 N 4th Ave,Covina,Los Angeles,CA,91723,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5665,Altamed Health Services Corporation,1100 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5666,Altamed Health Services Corporation,1100 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5667,Altamed Health Services Corporation,11003 Lakewood Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5668,Altamed Health Services Corporation,11003 Lakewood Blvd,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5669,Altamed Health Services Corporation,1101 Bryan Ave,Tustin,Orange,CA,92780,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5670,Altamed Health Services Corporation,1101 Bryan Ave,Tustin,Orange,CA,92780,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5671,Altamed Health Services Corporation,1107 S Alvarado St,Los Angeles,Los Angeles,CA,90006,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5672,Altamed Health Services Corporation,1107 S Alvarado St,Los Angeles,Los Angeles,CA,90006,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5673,Altamed Health Services Corporation,1108 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5674,Altamed Health Services Corporation,1108 S Garfield Ave,Alhambra,Los Angeles,CA,91801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5675,Altamed Health Services Corporation,111 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5676,Altamed Health Services Corporation,111 W Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5677,Altamed Health Services Corporation,1110 W La Palma Ave,Anaheim,Orange,CA,92801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5678,Altamed Health Services Corporation,1110 W La Palma Ave,Anaheim,Orange,CA,92801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5679,Altamed Health Services Corporation,11100 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5680,Altamed Health Services Corporation,11100 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5681,Altamed Health Services Corporation,1115 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5682,Altamed Health Services Corporation,1115 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5683,Altamed Health Services Corporation,11160 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5684,Altamed Health Services Corporation,11160 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5685,Altamed Health Services Corporation,11180 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5686,Altamed Health Services Corporation,11180 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5687,Altamed Health Services Corporation,11190 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5688,Altamed Health Services Corporation,11190 Warner Ave,Fountain Valley,Orange,CA,92708,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5689,Altamed Health Services Corporation,1120 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5690,Altamed Health Services Corporation,1120 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5691,Altamed Health Services Corporation,11215 Long Beach Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5692,Altamed Health Services Corporation,11215 Long Beach Blvd,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5693,Altamed Health Services Corporation,11245 Washington Blvd,Whittier,Los Angeles,CA,90606,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5694,Altamed Health Services Corporation,11245 Washington Blvd,Whittier,Los Angeles,CA,90606,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5695,Altamed Health Services Corporation,1125 E 17th St,Santa Ana,Orange,CA,92701,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5696,Altamed Health Services Corporation,1125 E 17th St,Santa Ana,Orange,CA,92701,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5697,Altamed Health Services Corporation,1127 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5698,Altamed Health Services Corporation,1127 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5699,Altamed Health Services Corporation,11315 Atlantic Ave,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5700,Altamed Health Services Corporation,11315 Atlantic Ave,Lynwood,Los Angeles,CA,90262,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5701,Altamed Health Services Corporation,1135 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5702,Altamed Health Services Corporation,1135 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5703,Altamed Health Services Corporation,1140 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5704,Altamed Health Services Corporation,1140 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5705,Altamed Health Services Corporation,1141 W Redondo Beach Blvd,Gardena,Los Angeles,CA,90247,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5706,Altamed Health Services Corporation,1141 W Redondo Beach Blvd,Gardena,Los Angeles,CA,90247,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5707,Altamed Health Services Corporation,11411 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5708,Altamed Health Services Corporation,11411 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5709,Altamed Health Services Corporation,11480 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5710,Altamed Health Services Corporation,11480 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5711,Altamed Health Services Corporation,11525 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5712,Altamed Health Services Corporation,11525 Brookshire Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5713,Altamed Health Services Corporation,11544 Downey Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5714,Altamed Health Services Corporation,11544 Downey Ave,Downey,Los Angeles,CA,90241,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5715,Altamed Health Services Corporation,1155 W Central Ave,Santa Ana,Orange,CA,92707,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5716,Altamed Health Services Corporation,1155 W Central Ave,Santa Ana,Orange,CA,92707,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5717,Altamed Health Services Corporation,1165 N Euclid St,Anaheim,Orange,CA,92801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5718,Altamed Health Services Corporation,1165 N Euclid St,Anaheim,Orange,CA,92801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5719,Altamed Health Services Corporation,1168 San Gabriel Blvd,Rosemead,Los Angeles,CA,91770,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5720,Altamed Health Services Corporation,1168 San Gabriel Blvd,Rosemead,Los Angeles,CA,91770,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5721,Altamed Health Services Corporation,11726 Grevillea Ave,Hawthorne,Los Angeles,CA,90250,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5722,Altamed Health Services Corporation,11726 Grevillea Ave,Hawthorne,Los Angeles,CA,90250,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5723,Altamed Health Services Corporation,118 W Foothill Blvd,Glendora,Los Angeles,CA,91741,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5724,Altamed Health Services Corporation,118 W Foothill Blvd,Glendora,Los Angeles,CA,91741,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5725,Altamed Health Services Corporation,11822 Floral Dr,Whittier,Los Angeles,CA,90601,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5726,Altamed Health Services Corporation,11822 Floral Dr,Whittier,Los Angeles,CA,90601,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5727,Altamed Health Services Corporation,11832 Rosecrans Ave,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5728,Altamed Health Services Corporation,11832 Rosecrans Ave,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5729,Altamed Health Services Corporation,1184 N Euclid St,Anaheim,Orange,CA,92801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5730,Altamed Health Services Corporation,1184 N Euclid St,Anaheim,Orange,CA,92801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5731,Altamed Health Services Corporation,11922 Seacrest Dr,Garden Grove,Orange,CA,92840,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5732,Altamed Health Services Corporation,11922 Seacrest Dr,Garden Grove,Orange,CA,92840,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5733,Altamed Health Services Corporation,11942 Paramount Blvd,Downey,Los Angeles,CA,90242,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5734,Altamed Health Services Corporation,11942 Paramount Blvd,Downey,Los Angeles,CA,90242,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5735,Altamed Health Services Corporation,1196 N Park Ave,Pomona,Los Angeles,CA,91768,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5736,Altamed Health Services Corporation,1196 N Park Ave,Pomona,Los Angeles,CA,91768,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5737,Altamed Health Services Corporation,120 E Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5738,Altamed Health Services Corporation,120 E Beverly Blvd,Montebello,Los Angeles,CA,90640,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5739,Altamed Health Services Corporation,1201 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5740,Altamed Health Services Corporation,1201 W La Veta Ave,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5741,Altamed Health Services Corporation,1211 N Vermont Ave,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5742,Altamed Health Services Corporation,1211 N Vermont Ave,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5743,Altamed Health Services Corporation,1211 W La Palma Ave,Anaheim,Orange,CA,92801,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5744,Altamed Health Services Corporation,1211 W La Palma Ave,Anaheim,Orange,CA,92801,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5745,Altamed Health Services Corporation,1226 N Broadway,Santa Ana,Orange,CA,92701,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5746,Altamed Health Services Corporation,1226 N Broadway,Santa Ana,Orange,CA,92701,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5747,Altamed Health Services Corporation,12291 Washington Blvd,Fullerton,Orange,CA,92833,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5748,Altamed Health Services Corporation,12291 Washington Blvd,Fullerton,Orange,CA,92833,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5749,Altamed Health Services Corporation,12291 Washington Blvd,Whittier,Los Angeles,CA,90606,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5750,Altamed Health Services Corporation,12291 Washington Blvd,Whittier,Los Angeles,CA,90606,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5751,Altamed Health Services Corporation,1230 W 3rd St,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5752,Altamed Health Services Corporation,1230 W 3rd St,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5753,Altamed Health Services Corporation,1234 N Vermont Ave,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5754,Altamed Health Services Corporation,1234 N Vermont Ave,Los Angeles,Los Angeles,CA,90029,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5755,Altamed Health Services Corporation,124 Macaw Ln,Simi Valley,Ventura,CA,93065,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5756,Altamed Health Services Corporation,124 Macaw Ln,Simi Valley,Ventura,CA,93065,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5757,Altamed Health Services Corporation,1240 S San Gabriel Blvd,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5758,Altamed Health Services Corporation,1240 S San Gabriel Blvd,San Gabriel,Los Angeles,CA,91776,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5759,Altamed Health Services Corporation,1245 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5760,Altamed Health Services Corporation,1245 Wilshire Blvd,Los Angeles,Los Angeles,CA,90017,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5761,Altamed Health Services Corporation,125 E Glenoaks Blvd,Glendale,Los Angeles,CA,91207,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5762,Altamed Health Services Corporation,125 E Glenoaks Blvd,Glendale,Los Angeles,CA,91207,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5763,Altamed Health Services Corporation,1250 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5764,Altamed Health Services Corporation,1250 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5765,Altamed Health Services Corporation,12511 Brookhurst St,Garden Grove,Orange,CA,92840,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5766,Altamed Health Services Corporation,12511 Brookhurst St,Garden Grove,Orange,CA,92840,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5767,Altamed Health Services Corporation,12555 Garden Grove Blvd,Garden Grove,Orange,CA,92843,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5768,Altamed Health Services Corporation,12555 Garden Grove Blvd,Garden Grove,Orange,CA,92843,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5769,Altamed Health Services Corporation,12665 Garden Grove Blvd,Garden Grove,Orange,CA,92843,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5770,Altamed Health Services Corporation,12665 Garden Grove Blvd,Garden Grove,Orange,CA,92843,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5771,Altamed Health Services Corporation,12751 Harbor Blvd,Garden Grove,Orange,CA,92840,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5772,Altamed Health Services Corporation,12751 Harbor Blvd,Garden Grove,Orange,CA,92840,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5773,Altamed Health Services Corporation,12826 Philadelphia St,Whittier,Los Angeles,CA,90601,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5774,Altamed Health Services Corporation,12826 Philadelphia St,Whittier,Los Angeles,CA,90601,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5775,Altamed Health Services Corporation,12840 Riverside Dr,North Hollywood,Los Angeles,CA,91607,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5776,Altamed Health Services Corporation,12840 Riverside Dr,North Hollywood,Los Angeles,CA,91607,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5777,Altamed Health Services Corporation,12881 Chapman Ave,Garden Grove,Orange,CA,92840,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5778,Altamed Health Services Corporation,12881 Chapman Ave,Garden Grove,Orange,CA,92840,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5779,Altamed Health Services Corporation,130 W Route 66,Glendora,Los Angeles,CA,91740,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5780,Altamed Health Services Corporation,130 W Route 66,Glendora,Los Angeles,CA,91740,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5781,Altamed Health Services Corporation,1300 N Vermont Ave,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5782,Altamed Health Services Corporation,1300 N Vermont Ave,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5783,Altamed Health Services Corporation,1300 N Vermont V Ptnt Twr,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5784,Altamed Health Services Corporation,1300 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5785,Altamed Health Services Corporation,1300 S Sunset Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5786,Altamed Health Services Corporation,1310 San Bernardino Rd,Upland,San Bernardino,CA,91786,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5787,Altamed Health Services Corporation,1310 San Bernardino Rd,Upland,San Bernardino,CA,91786,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5788,Altamed Health Services Corporation,1310 W Stewart Dr,Orange,Orange,CA,92868,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5789,Altamed Health Services Corporation,1310 W Stewart Dr,Orange,Orange,CA,92868,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5790,Altamed Health Services Corporation,13132 Studebaker Rd,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5791,Altamed Health Services Corporation,13132 Studebaker Rd,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5792,Altamed Health Services Corporation,1325 N Rose Dr,Placentia,Orange,CA,92870,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5793,Altamed Health Services Corporation,1325 N Rose Dr,Placentia,Orange,CA,92870,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5794,Altamed Health Services Corporation,1330 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5795,Altamed Health Services Corporation,1330 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5796,Altamed Health Services Corporation,13310 Euclid St,Garden Grove,Orange,CA,92843,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5797,Altamed Health Services Corporation,13310 Euclid St,Garden Grove,Orange,CA,92843,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5798,Altamed Health Services Corporation,13330 Bloomfield Ave,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5799,Altamed Health Services Corporation,13330 Bloomfield Ave,Norwalk,Los Angeles,CA,90650,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5800,Altamed Health Services Corporation,1334 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5801,Altamed Health Services Corporation,1334 W Covina Blvd,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5802,Altamed Health Services Corporation,1335 Cypress St,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5803,Altamed Health Services Corporation,1335 Cypress St,San Dimas,Los Angeles,CA,91773,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5804,Altamed Health Services Corporation,1340 N Virgil Ave,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5805,Altamed Health Services Corporation,1340 N Virgil Ave,Los Angeles,Los Angeles,CA,90027,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5806,Altamed Health Services Corporation,13522 Newport Ave,Tustin,Orange,CA,92780,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5807,Altamed Health Services Corporation,13522 Newport Ave,Tustin,Orange,CA,92780,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5808,Altamed Health Services Corporation,13710 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5809,Altamed Health Services Corporation,13710 Whittier Blvd,Whittier,Los Angeles,CA,90605,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5810,Altamed Health Services Corporation,139 S Alvarado St,Los Angeles,Los Angeles,CA,90057,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5811,Altamed Health Services Corporation,139 S Alvarado St,Los Angeles,Los Angeles,CA,90057,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5812,Altamed Health Services Corporation,140 N Orange Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5813,Altamed Health Services Corporation,140 N Orange Ave,West Covina,Los Angeles,CA,91790,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5814,Altamed Health Services Corporation,1400 N Main St,Santa Ana,Orange,CA,92701,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5815,Altamed Health Services Corporation,1400 N Main St,Santa Ana,Orange,CA,92701,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
5816,Altamed Health Services Corporation,1400 S Grand Ave,Los Angeles,Los Angeles,CA,90015,CA - Anthem BC,"Clinic/Center - Public Health, State or Local",ACO
5817,Altamed Health Services Corporation,1400 S Grand Ave,Los Angeles,Los Angeles,CA,90015,CA - Anthem BC,Multi-Specialty Clinic or other Group Practice,ACO
